Name,Description,Price,Image URL,Product URL
"VIOR matstol flätad sits
Lackerad ek-natur","VIOR matstol flätad sits från svenska NJRD är designad av Bernadotte & Kylberg och tillverkad i kvalitativ FSC-märkt ek med flätad sits i papperssnöre. VIOR är en hyllning till gemenskap och tradition. Med inspiration i fornnordiska rötter har man tagit fram en stol som kombinerar ekens naturliga värme med organiska former för att skapa en plats för meningsfulla samtal och nära stunder vid matbordet. Låt VIOR bli en central del av vardagens möten med nära och kära, där varje linje och kurva bjuder in till livslånga minnen. Utforska NJRDs första möbelkollektion och upplev design som hyllar livet och stunderna vi har tillsammans.",4 761 kr,https://www.nordicnest.se/assets/blobs/njrd-vior-matstol-flatad-sits-lackerad-ek-natur/614517-01_1_ProductImageMain-b1c16b162f.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/njrd/vior-matstol-flatad-sits/?variantId=614517-01
"VIOR matstol
Lackerad ek","VIOR matstol från svenska NJRD är designad av Bernadotte & Kylberg och tillverkad i kvalitativ FSC-märkt ek. VIOR är en hyllning till gemenskap och tradition. Med inspiration i fornnordiska rötter har man tagit fram en stol som kombinerar ekens naturliga värme med organiska former för att skapa en plats för meningsfulla samtal och nära stunder vid matbordet. Låt VIOR bli en central del av vardagens möten med nära och kära, där varje linje och kurva bjuder in till livslånga minnen. Utforska NJRDs första möbelkollektion och upplev design som hyllar livet och stunderna vi har tillsammans.",4 491 kr,https://www.nordicnest.se/assets/blobs/njrd-vior-matstol-lackerad-ek/614516-01_1_ProductImageMain-99d0aff00d.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/njrd/viro-matstol/?variantId=614516-01
"VIOR matstol flätad sits
Svartlackad ek-natur","VIOR matstol flätad sits från svenska NJRD är designad av Bernadotte & Kylberg och tillverkad i kvalitativ FSC-märkt ek med flätad sits i papperssnöre. VIOR är en hyllning till gemenskap och tradition. Med inspiration i fornnordiska rötter har man tagit fram en stol som kombinerar ekens naturliga värme med organiska former för att skapa en plats för meningsfulla samtal och nära stunder vid matbordet. Låt VIOR bli en central del av vardagens möten med nära och kära, där varje linje och kurva bjuder in till livslånga minnen. Utforska NJRDs första möbelkollektion och upplev design som hyllar livet och stunderna vi har tillsammans.",4 761 kr,https://www.nordicnest.se/assets/blobs/njrd-vior-matstol-flatad-sits-svartlackad-ek-natur/614519-01_1_ProductImageMain-de619901ff.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/njrd/vior-matstol-flatad-sits/?variantId=614519-01
"Horizon stol
Blue","Horizon stol från det svenska varumärket Scandi Living omfamnar raka linjer tillsammans med mjuka former, och blir en elegant och tidlös detalj i ditt hem. Horizon är en solitär och stilren stol som passar i många typer av miljöer, ensam eller i matgrupp.",1 794 kr,https://www.nordicnest.se/assets/blobs/scandi-living-horizon-stol-blue/591412-01_1_ProductImageMain-e3338224df.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/scandi-living/horizon-stol/?variantId=591412-01
"VIOR matstol
Svartlackad ek","VIOR matstol från svenska NJRD är designad av Bernadotte & Kylberg och tillverkad i kvalitativ FSC-märkt ek. VIOR är en hyllning till gemenskap och tradition. Med inspiration i fornnordiska rötter har man tagit fram en stol som kombinerar ekens naturliga värme med organiska former för att skapa en plats för meningsfulla samtal och nära stunder vid matbordet. Låt VIOR bli en central del av vardagens möten med nära och kära, där varje linje och kurva bjuder in till livslånga minnen. Utforska NJRDs första möbelkollektion och upplev design som hyllar livet och stunderna vi har tillsammans.",4 491 kr,https://www.nordicnest.se/assets/blobs/njrd-vior-matstol-svartlackad-ek/614518-01_1_ProductImageMain-d8b4dce449.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/njrd/viro-matstol/?variantId=614518-01
"Horizon stol
Beige","Horizon stol från det svenska varumärket Scandi Living omfamnar raka linjer tillsammans med mjuka former, och blir en elegant och tidlös detalj i ditt hem. Horizon är en solitär och stilren stol som passar i många typer av miljöer, ensam eller i matgrupp.",1 794 kr,https://www.nordicnest.se/assets/blobs/scandi-living-horizon-stol-beige/591410-01_1_ProductImageMain-5b0477c5f1.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/scandi-living/horizon-stol/?variantId=591410-01
"Lilla Åland stol björk
Mörkgrå","Lilla Åland stol björk från svenska Stolab är en älskad klassiker designad av Carl Malmsten. Stolen kan till sin form tyckas vara enkel, men med mjuka former och svarvade pinnar och avslut är det en väl arbetad stol som har en given plats bland 1900-talets möbelklassiker. Pinnstolen passar väl in i de flesta hem och inredningsstilar och i kombination med den specialdesignade stolsdynan ges du en ännu mjukare och mer bekväm sittupplevelse.",4 450 kr,https://www.nordicnest.se/assets/blobs/stolab-lilla-aland-stol-bjork-morkgra/514964-01_1_ProductImageMain-0e07724a73.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/lilla-aland-stol-bjork/?variantId=514964-01
"Lilla Åland stol björk
Naturell olja","Lilla Åland stol björk från svenska Stolab är en älskad klassiker designad av Carl Malmsten. Stolen kan till sin form tyckas vara enkel, men med mjuka former och svarvade pinnar och avslut är det en väl arbetad stol som har en given plats bland 1900-talets möbelklassiker. Pinnstolen passar väl in i de flesta hem och inredningsstilar och i kombination med den specialdesignade stolsdynan ges du en ännu mjukare och mer bekväm sittupplevelse.",4 150 kr,https://www.nordicnest.se/assets/blobs/stolab-lilla-aland-stol-bjork-naturell-olja/514970-01_1_ProductImageMain-9f8035e671.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/lilla-aland-stol-bjork/?variantId=514970-01
"Ton no.811 stol rotting
Coffee B4-New Rotting",Ton no. 811 är en stol med rottingsits som ursprungligen formgavs av Josef Hoffman 1930 men lanserades i en uppdaterad version 1962.,4 869 kr,https://www.nordicnest.se/assets/blobs/ton-ton-no811-stol-rotting-coffee-b4-new-rotting/2818266_ton_811_coffee_rotting_side-b3f71fe570.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ton/ton-chair-no-811-stol/?variantId=565765-01
"Drawn stol HM3
Oljad ek",Drawn stol HM3 från &Tradition ritades 1956 av den danska designduon Hvidt & Mølgaard och håller måttet än idag. Matstolens sits är handvävd av 100 meter papperssnöre vilket gör den till ett riktigt hantverk. Detta i kombination med den geometriska formen på ryggstödet ger stolen Drawn sitt karakäristiska utseende.,6 791 kr,https://www.nordicnest.se/assets/blobs/tradition-drawn-stol-hm3-oljad-ek/43811-01-01-c492c33c49.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/drawn-stol-hm3/?variantId=43811-01
"Miss Holly stol
ask ljus mattlack","Miss Holly stol från Stolab är designad av Jonas Lindvall. Den tvådimensionella känslan kombineras med en graciös och generös utformning. Med respekt för traditionella pinnstolar, är detta en helt egen version, med detaljer som visar yrkesskicklighet. Toppstycket utmärker sig genom att vara tillverkat i ett enda stycke trä. Passar både som solitär eller i grupp och har en sitthöjd som fungerar med de flesta matbord.",9 450 kr,https://www.nordicnest.se/assets/blobs/stolab-miss-holly-stol-ask-ljus-mattlack/528014-01_1_ProductImageMain-85bc92e575.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/miss-holly-stol/?variantId=528014-01
"Wick Chair stol
svart-svarta askben","Stolen Wick chair från Design House Stockholm är inspirerad av den svenska flätade korgen, vilket återspeglas i den flätade sitsen. Stolen är formgiven av duon Karl Malmvall och Jesper Ståhl. Det är en ergonomisk allround stol med en form utformad efter kroppen. Detta gör att du sitter bekvämt i den länge. Då stolen är tillverkad av trä har den alltid en behaglig temperatur. Den upplevs aldrig som för kall eller för varm som vissa plaststolar kan göra. Wick chair passar både i hemmet och som kontorsstol. Levereras monterad.",6 810 kr,https://www.nordicnest.se/assets/blobs/design-house-stockholm-wick-chair-stol-svart-svarta-askben/27570-05-01-8a9a8e4bf6.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/design-house-stockholm/wick-chair-stol/?variantId=27570-05
"Mouse Chair Junior stol
Ek","Mouse Chair Junior stol är en säker trästol för ditt barn mellan 3-9 år. Den är inte bara vacker vid matbordet, utan låter även ditt barn sitta bekvämt högt. Stolen är lätt att rengöra, har justerbart fotstöd och är målad i giftfri färg. Det är en högkvalitativ produkt som uppfyller dina hållbarhetskrav och kan ärvas av syskon. Dess enkla, anpassningsbara design gör att den inte tar mycket plats och kan även användas som skrivbordsstol i barnrummet.",3 100 kr,https://www.nordicnest.se/assets/blobs/nofred-mouse-chair-junior-stol-ek/625568-01_1_ProductImageMain-15de551dff.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/nofred/mouse-chair-junior-stol/?variantId=625568-01
"Lilla Åland Barnstol hög
björk ljus mattlack",Lilla Åland barnstol björk 52 cm från svenska Stolab är den populära och klassiska pinnstolen som anpassats för att passa bättre till barn. Stolen är stabil med ett enkelt formspråk i mjuka former som gör att den passar de flesta hem och inredningsstilar.,2 950 kr,https://www.nordicnest.se/assets/blobs/stolab-lilla-aland-barnstol-hog-bjork-ljus-mattlack/00707013074-42750044ed.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/lilla-aland-barnstol-hog/?variantId=525528-01
"J81 karmstol
Oak nature oiled","J81 Karmstol från FDB Møbler är en bekväm och inbjudande stol med en tidlös design. Den är tillverkad med noggrannhet och kvalitet i åtanke, vilket gör den till en hållbar och pålitlig möbel. J81 Karmstol passar perfekt i alla hem och miljöer.",7 999 kr,https://www.nordicnest.se/assets/blobs/fdb-mbler-j81-karmstol-oak-nature-oiled/614963-01_1_ProductImageMain-f8de970401.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/fdb-mobler/j81-karmstol/?variantId=614963-01
"Lilla Åland stol björk
Tegel 42 (S4030-Y80R)","Lilla Åland stol björk från svenska Stolab är en älskad klassiker designad av Carl Malmsten. Stolen kan till sin form tyckas vara enkel, men med mjuka former och svarvade pinnar och avslut är det en väl arbetad stol som har en given plats bland 1900-talets möbelklassiker. Pinnstolen passar väl in i de flesta hem och inredningsstilar och i kombination med den specialdesignade stolsdynan ges du en ännu mjukare och mer bekväm sittupplevelse.",4 450 kr,https://www.nordicnest.se/assets/blobs/stolab-lilla-aland-stol-bjork-tegel-42-s4030-y80r/579022-01_1_ProductImageMain-e1917838d6.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/lilla-aland-stol-bjork/?variantId=579022-01
"Lilla Åland stol björk
Gryningsblå","Lilla Åland stol björk från svenska Stolab är en älskad klassiker designad av Carl Malmsten. Stolen kan till sin form tyckas vara enkel, men med mjuka former och svarvade pinnar och avslut är det en väl arbetad stol som har en given plats bland 1900-talets möbelklassiker. Pinnstolen passar väl in i de flesta hem och inredningsstilar och i kombination med den specialdesignade stolsdynan ges du en ännu mjukare och mer bekväm sittupplevelse.",4 450 kr,https://www.nordicnest.se/assets/blobs/stolab-lilla-aland-stol-bjork-gryningsbla/514972-01_1_ProductImageMain-a11e441289.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/lilla-aland-stol-bjork/?variantId=514972-01
"Co Chair matstol med armstöd
Mörkbetsad ek",Co matstol med armstöd är formgiven av The Office Group (TOG) och Norm Architects för danska Audo Copenhagen. Stolen är stapelbar och det breda ryggstödet ger en hög sittkomfort. Armstöd adderar en tilltalande och funktionell dimension som både ger ökad komfort och praktisk upphängning på bordet som gör att golvet under blir enkelt att rengöra. Stolens minimalistiska uttryck med den nätta stålkonstruktionen och mjukt böjda träet gör att den passar i både retroinspirerade och moderna miljöer.,3 353 kr,https://www.nordicnest.se/assets/blobs/audo-copenhagen-co-chair-matstol-med-armstod-morkbetsad-ek/36327-02-01-9d292bb340.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/audo-copenhagen/co-matstol-med-armstod/?variantId=36327-02
"Cover sidostol
Green",Cover Side Chair från danska Muuto är ett elegant föredöme på en tidlös stol i trä. Det kurvade ryggstödet sluts på ett elegant sätt kring de bakre stolsbenen vilket skapar både stil och lekfullhet samtidigt som komforten är en viktig faktor. Den moderna stolen är staplingsbar och blir väldigt vacker kring middagsbordet.,3 994 kr,https://www.nordicnest.se/assets/blobs/muuto-cover-sidostol-green/43375-04-01-018e1c1ded.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/muuto/cover-side-chair/?variantId=43375-04
"In Between stol SK1
Oljad ek","Stolen In Between från &Tradition är designad av Sami Kallio, en finsk-svensk formgivare specialiserad på trä och traditionell träbearbetning. För att tillverka In Between används två klassiska tekniker: Formpressning för att ta fram sitsen och ryggstödet samt svarvning för att ta fram de runda benen och armstödet. Det är en snygg och bekväm stol som passar lika bra vid matbordet som på kontoret. Namnet In Between syftar på det som utmärker stolen allra mest, nämligen luckorna mellan ryggstödet och sidopanelerna.",3 936 kr,https://www.nordicnest.se/assets/blobs/tradition-in-between-stol-sk1-oljad-ek/p_28465-02-01-d8926be13c.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/tradition/in-between-stol-sk1-single/?variantId=28465-02
"J46 stol
Beech black painted",J46 stol från FDB Møbler är en tidlös klassiker designad av Poul M. Volther. Denna robusta och bekväma stol är tillverkad med högsta kvalitet i åtanke. Dess enkla men ändå distinkta design gör den till ett perfekt komplement till alla hem.,2 293 kr,https://www.nordicnest.se/assets/blobs/fdb-mbler-j46-stol-beech-black-painted/614933-01_1_ProductImageMain-92d932f60d.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/fdb-mobler/j46-stol/?variantId=614933-01
"Lilla Åland stol björk
Olivgrön","Lilla Åland stol björk från svenska Stolab är en älskad klassiker designad av Carl Malmsten. Stolen kan till sin form tyckas vara enkel, men med mjuka former och svarvade pinnar och avslut är det en väl arbetad stol som har en given plats bland 1900-talets möbelklassiker. Pinnstolen passar väl in i de flesta hem och inredningsstilar och i kombination med den specialdesignade stolsdynan ges du en ännu mjukare och mer bekväm sittupplevelse.",4 450 kr,https://www.nordicnest.se/assets/blobs/stolab-lilla-aland-stol-bjork-olivgron/514971-01_1_ProductImageMain-c4b7a14950.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/lilla-aland-stol-bjork/?variantId=514971-01
"J46 stol
Beech bottle green painted",J46 stol från FDB Møbler är en tidlös klassiker designad av Poul M. Volther. Denna robusta och bekväma stol är tillverkad med högsta kvalitet i åtanke. Dess enkla men ändå distinkta design gör den till ett perfekt komplement till alla hem.,1 955 kr,https://www.nordicnest.se/assets/blobs/fdb-mbler-j46-stol-beech-bottle-green-painted/614940-01_1_ProductImageMain-47d39eead0.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/fdb-mobler/j46-stol/?variantId=614940-01
"Arka loungestol björk
Svart",Arka loungestol björk från svenska Stolab är en vacker stol tillverkad i massivt trä med ribbad rygg och bred sits. Designern Yngve Ekström har fått sin inspiration från romarnas valvbågade trottoarer som kallades arkader vilket tydligt speglas i stolens välvda form.,7 450 kr,https://www.nordicnest.se/assets/blobs/stolab-arka-loungestol-bjork-svart/514935-01_2_ProductImageExtra-e4226c5362.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/arka-loungestol-bjork/?variantId=514935-01
"ZigZag stol
Vit björk","ZigZag stol från Hans K är en exklusiv pinnstol i massivt material, skapad av formgivaren Markus Johansson. Den lekfulla designen utgår från en karakteristisk pinnstol med genuina detaljer och svarvade pinnar. ZigZag kollektionen erbjuder ett unikt grafiskt uttryck som förhöjer varje rum.",3 595 kr,https://www.nordicnest.se/assets/blobs/hans-k-zigzag-stol-vit-bjork/582104-01_1_ProductImageMain-9720a5ef2d.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/hansk/zigzag-stol/?variantId=582104-01
"Longa loungestol stålstativ
Brun bok","Longa loungestol stålstativ från House Doctor är tillverkad av polyester, poppel, bok och stål. Loungestolen kombinerar ett träryggstöd med ett mjukt säte i bouclétyg, vilket ger en hållbar design för många års användning. Perfekt för att skapa en mysig läshörna eller som ett alternativ till en fåtölj vid kaffebordet.",2 589 kr,https://www.nordicnest.se/assets/blobs/house-doctor-longa-loungestol-stalstativ-brun-bok/595629-01_1_ProductImageMain-ce4b5e01e9.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/house-doctor/longa-loungestol-stalstativ/?variantId=595629-01
"Daumiller karmstol
Golden pine",Daumiller karmstol från Gubi är en robust stol i furu med ergonomiskt utformad sits och ryggstöd. Stolen är en hyllning till Rainer Daumiller och hans passion för naturliga material och former.,6 952 kr,https://www.nordicnest.se/assets/blobs/gubi-daumiller-karmstol-golden-pine/568756-01_1_ProductImageMain-b487cbba5c.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/gubi/daumiller-karmstol/?variantId=568756-01
"Beetle stol mässingsben 4-pack
Sweet Pink","Beetle stolar från Gubi är formgivna av den berömda dansk-italienska designerduon GamFratesi – här i ett smart 4-pack med sits och ryggstöd i plast och ben i mässingspläterat stål. Som namnet antyder har den ikoniska stolen en design som är inspirerad av skalbaggens anatomi där en mix av skandinavisk enkelhet och funktionalitet möter italiensk exklusivitet. Tack vare materialet blir denna modell både tålig och enkel att rengöra, vilket gör den ultimat som matstol. Välj mellan flera olika färger.",12 750 kr,https://www.nordicnest.se/assets/blobs/gubi-beetle-stol-massingsben-4-pack-sweet-pink/43000-03-01-b79218dea0.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/gubi/beetle-stol-massingsben-4-pack/?variantId=43000-03
"ZigZag karmstol
Ek oljad","ZigZag stol är en exklusiv karmstol i massivt material. Formgivare Markus Johansson har skapat stolen med en lekfull design utifrån en karakteristisk pinnstol. ZigZag är en möbelkollektion med genuina detaljer, svarvade pinnar och med ett tydligt grafiskt uttryck.",4 315 kr,https://www.nordicnest.se/assets/blobs/hans-k-zigzag-karmstol-ek-oljad/582087-01_1_ProductImageMain-816c66e5d7.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/hansk/zigzag-karmstol/?variantId=582087-01
"Mouse Chair barnstol
Björk","Mouse Chair barnstol från Nofred är en prisbelönt och tidlös barnstol med ett charmigt djurinspirerat motiv. Den skapar en egen plats för ditt barn hemma och fungerar även som en snygg inredningsdetalj. Stolen, som liknar en trämus, tilltalar barn och passar in i alla hem. Ge ditt barn en välkomnande stol anpassad till deras storlek, som främjar kreativitet och nyfikenhet. Stolen är målad i giftfri färg.",1 369 kr,https://www.nordicnest.se/assets/blobs/nofred-mouse-chair-barnstol-bjork/625565-01_1_ProductImageMain-873115ec52.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/nofred/mouse-chair-barnstol/?variantId=625565-01
"ZigZag karmstol
svart ask","ZigZag stol är en exklusiv karmstol i massivt material. Formgivare Markus Johansson har skapat stolen med en lekfull design utifrån en karakteristisk pinnstol. ZigZag är en möbelkollektion med genuina detaljer, svarvade pinnar och med ett tydligt grafiskt uttryck.",3 465 kr,https://www.nordicnest.se/assets/blobs/hans-k-zigzag-karmstol-svart-ask/zigzag_karmstol_svart-3981990beb.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/hansk/zigzag-karmstol/?variantId=561214-01
"Ton no.14 stol
Bok klarlack-New Fanérsits","Stolen no.14 från Ton formgavs av Michael Thonet år 1859 och kallas ofta för ""stolarnas stol"". Den klassiska stolen har tillverkats i otaliga exemplar och finns i många hem och miljöer världen över. Med sin lätta vikt och enkla formspråk så är den väl värd sitt smeknamn.",3 551 kr,https://www.nordicnest.se/assets/blobs/ton-ton-no14-stol-bok-klarlack-new-fanersits/ton-chair-faneersits-natural-bb27f893ab.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ton/ton-chair-no1402-stol/?variantId=546040-01
"Beetle dining chair front upholstered conic base
Hallingdal 65 nr.173-black","Beetle dining chair från Gubi är en framsidesklädd stol med metallben designad av den dansk-italienska formgivarduon GamFratesi Studio. Stolen har en klädd, mjuk sits med ett ryggstöd i plast och ben i metall vilket skapar ett klassiskt och modernt uttryck i rummet. Inspirationen till designen kommer från skalbaggens anatomi där en mix av skandinavisk enkelhet och funktionalitet möter italiensk exklusivitet.",8 489 kr,https://www.nordicnest.se/assets/blobs/gubi-beetle-dining-chair-front-upholstered-conic-base-hallingdal-65-nr173-black/577723-01_1_ProductImageMain-41fce7ae90.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/gubi/beetle-stol-framsideskladd-svarta-1/?variantId=577723-01
"Cover armchair karmstol
Stained dark brown","Cover Armchair från Muuto är en väldesignad sittmöbel skapad av formgivaren Thomas Bentzen. Cover Armchair är en modern version av en klassisk karmstol med armstöd, välvd rygg och bred sits. Unikt för Cover är att den är tillverkad helt i trä och ingen metall vilket ger den en exklusiv och unik känsla. Stolen kan placeras runt ett matbord men är även en perfekt kontorsstol då den håller hög komfort med sin sits, välvda rygg och armstöd där armarna kan vila bekvämt. Cover Armchair finns i flera färgställningar som är fina en och en men även mixade tillsammans!",3 995 kr,https://www.nordicnest.se/assets/blobs/muuto-cover-armchair-karmstol-stained-dark-brown/501306-01_1_ProductImageMain-9d2e9acf99.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/muuto/cover-stol/?variantId=501306-01
"Ark stol
Blue","Ark stol från danska Ferm Living är en trästol i stilren, skandinavisk design med raka linjer och minimalistisk känsla. En fin stol vid matplatsen med tidlös design.",2 402 kr,https://www.nordicnest.se/assets/blobs/ferm-living-ark-stol-blue/514546-01_1_ProductImageMain-62fa1976c3.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/ark-stol/?variantId=514546-01
"Lilla Åland stol
ek naturlack","Lilla Åland stol från Stolab är en svensk möbelklassiker designad av Carl Malmsten. Inspirerad av kyrkstölar på Åland har stolen en form som kombinerar enkelhet med noggrant bearbetade detaljer. Svarvade pinnar och mjuka former ger den en tidlös estetik. Perfekt för dem som föredrar traditionell design med ett klassiskt uttryck, är Lilla Åland en stilsäker investering för ditt hem.",5 450 kr,https://www.nordicnest.se/assets/blobs/stolab-lilla-aland-stol-ek-naturlack/lilla_aland_stol_ek-31a65f392d.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/lilla-aland-stol/?variantId=540913-01
"Pinnockio stol
Lingon 19 (S6030-R)",Pinnockio stol från svenska Stolab är en tidlös pinnstol designad av Yngve Ekström på 50-talet. Den nätta stolen är tillverkad i massiv björk med en vacker stolsrygg av sju pinnar som avsmalnande går samman i det massiva toppstycket.,3 450 kr,https://www.nordicnest.se/assets/blobs/stolab-pinnockio-stol-lingon-19-s6030-r/579041-01_1_ProductImageMain-835fef961f.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/pinnockio-stol/?variantId=579041-01
"Y5 stol
Ek oljad",Y5 stol från Hans K är en nytänkande matstol med vackra detaljer. Serien Y5 från Hans K är formgiven av Sami Kallio och kännetecknas av fem uppochnervända Y som ger stolsryggen ett flätat intryck.,3 595 kr,https://www.nordicnest.se/assets/blobs/hans-k-y5-stol-ek-oljad/582056-01_1_ProductImageMain-9e31917916.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/hansk/y5-stol/?variantId=582056-01
"C-Chair stol
black stained oak, rotting",C-Chair stol från GUBI är en modern och stilren stol som passar perfekt i alla typer av inredningar. Med sin eleganta design och höga kvalitet är den perfekt för både hem och kontor. Stolen är tillverkad av högkvalitativt material och har en bekväm sits som gör att du kan sitta bekvämt under långa perioder. C-Chair stol är ett utmärkt val för den som söker en stilren och modern stol med hög kvalitet och komfort.,7 254 kr,https://www.nordicnest.se/assets/blobs/gubi-c-chair-stol-black-stained-oak-rotting/C-chair-svartbetsad-ek-ba346252c1.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/gubi/cchair-stol/?variantId=521794-01
"J104 stol
Black lacquered beech","J104 stol av HAY kombinerar elegans och funktion. Designad av Jørgen Bækmark, erbjuder den breda ryggen komfort och ett unikt grafiskt utseende. Denna stol smälter lätt in i både matsalen och vardagsrummet.",2 837 kr,https://www.nordicnest.se/assets/blobs/hay-j104-stol-black-lacquered-beech/J104-black-wb-lacquer-beech-63de243cb9.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/hay/j104-stol/?variantId=539021-01
"Lilla Åland barnstol björk 52 cm
Vit",Lilla Åland barnstol björk 52 cm från svenska Stolab är den populära och klassiska pinnstolen som anpassats för att passa bättre till barn. Stolen är stabil med ett enkelt formspråk i mjuka former som gör att den passar de flesta hem och inredningsstilar.,2 950 kr,https://www.nordicnest.se/assets/blobs/stolab-lilla-aland-barnstol-bjork-52-cm-vit/514988-01_2_ProductImageMain-a4049a284f.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/lilla-aland-barnstol-bjork-52-cm/?variantId=514988-01
"Beetle stol svarta ben 4-pack
New Beige","Beetle stolar från Gubi är formgivna av den berömda dansk-italienska designerduon GamFratesi – här i ett smart 4-pack med sits och ryggstöd i plast och ben i svartlackerat stål. Som namnet antyder har den ikoniska stolen en design som är inspirerad av skalbaggens anatomi där en mix av skandinavisk enkelhet och funktionalitet möter italiensk exklusivitet. Tack vare materialet blir denna modell både tålig och enkel att rengöra, vilket gör den ultimat som matstol. Välj mellan flera olika färger.",10 295 kr,https://www.nordicnest.se/assets/blobs/gubi-beetle-stol-svarta-ben-4-pack-new-beige/43001-01-01-2c0fd95f13.jpg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/gubi/beetle-stol-svarta-ben-4-pack/?variantId=43001-01
"Little Architecht barnstol
Poppy red","Little Architecht är en stol som ingår i ferm LIVINGS möbelserie med samma namn. Ge dina små genier ett eget utrymme för att forma nya idéer, rita i timmar eller hålla små middagsbjudningar. Mixa och matcha bland de olika färgerna på stol, bord, skrivbord, bänk och pall för att skapa en lekfull miljö i barnrummet.",1 255 kr,https://www.nordicnest.se/assets/blobs/ferm-living-little-architecht-barnstol-poppy-red/574354-01_1_ProductImageMain-534d1b7579.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/ferm-living/little-architecht-barnstol/?variantId=574354-01
"Miss Holly stol
ek vitolja","Miss Holly stol från Stolab är designad av Jonas Lindvall. Den tvådimensionella känslan kombineras med en graciös och generös utformning. Med respekt för traditionella pinnstolar, är detta en helt egen version, med detaljer som visar yrkesskicklighet. Toppstycket utmärker sig genom att vara tillverkat i ett enda stycke trä. Passar både som solitär eller i grupp och har en sitthöjd som fungerar med de flesta matbord.",9 950 kr,https://www.nordicnest.se/assets/blobs/stolab-miss-holly-stol-ek-vitolja/546643-01_20_ProductImageExtra-2d8b34d360.jpeg?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/stolab/miss-holly-stol/?variantId=546639-01
"ZigZag stol
Ask svart bets","ZigZag stol från Hans K är en exklusiv pinnstol i massivt material, skapad av formgivaren Markus Johansson. Den lekfulla designen utgår från en karakteristisk pinnstol med genuina detaljer och svarvade pinnar. ZigZag kollektionen erbjuder ett unikt grafiskt uttryck som förhöjer varje rum.",3 595 kr,https://www.nordicnest.se/assets/blobs/hans-k-zigzag-stol-ask-svart-bets/582102-01_1_ProductImageMain-2f9ae3ccb4.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/hansk/zigzag-stol/?variantId=582102-01
"Foku Chair loungefåtölj
Bouclé",Foku chair fåtölj från 101 Copenhagen är en modern loungefåtölj vars geometriska former inspirerats av traditionella japanska trädgårdsredskap. Foku chair är en stoppad loungefåtölj med en skulptural känsla som blir lika mycket konst som möbel i ditt hem.,16 995 kr,https://www.nordicnest.se/assets/blobs/101-copenhagen-foku-chair-loungefatolj-boucle/586180-01_1_ProductImageMain-2aef6b7bea.png?preset=medium&dpr=2,https://www.nordicnest.se/varumarken/101-copenhagen/foku-chair-loungefatolj/?variantId=586180-01
